name,degree
http://bio2rdf.org/drugbank:DB08684,1
http://bio2rdf.org/drugbank:DB03536,2
http://bio2rdf.org/drugbank:BE0000876,31
http://bio2rdf.org/drugbank:DB04104,1
http://bio2rdf.org/drugbank:DB04674,2
http://bio2rdf.org/drugbank:DB08573,1
http://bio2rdf.org/drugbank:DB04781,1
http://bio2rdf.org/drugbank:DB08711,1
http://bio2rdf.org/drugbank:DB04770,1
http://bio2rdf.org/omim:103580,2
http://bio2rdf.org/drugbank:DB07643,1
http://bio2rdf.org/drugbank:DB04336,1
http://bio2rdf.org/drugbank:DB04001,1
http://bio2rdf.org/omim:609162,1
http://bio2rdf.org/drugbank:DB03781,1
http://bio2rdf.org/drugbank:DB09048,1
http://bio2rdf.org/drugbank:DB08580,1
http://bio2rdf.org/drugbank:DB04601,4
http://bio2rdf.org/drugbank:DB06833,1
http://bio2rdf.org/drugbank:DB08470,1
http://bio2rdf.org/drugbank:DB01856,1
http://bio2rdf.org/drugbank:DB08251,1
http://bio2rdf.org/omim:147250,1
http://bio2rdf.org/drugbank:DB03636,1
http://bio2rdf.org/drugbank:DB02155,1
http://bio2rdf.org/drugbank:DB08150,2
http://bio2rdf.org/drugbank:DB03558,1
http://bio2rdf.org/drugbank:DB07960,1
http://bio2rdf.org/omim:609535,3
http://bio2rdf.org/drugbank:DB04711,1
http://bio2rdf.org/drugbank:DB04183,1
http://bio2rdf.org/drugbank:DB05476,1
http://bio2rdf.org/drugbank:DB05796,1
http://bio2rdf.org/drugbank:DB01920,1
http://bio2rdf.org/drugbank:DB07525,1
http://bio2rdf.org/drugbank:DB00511,3
http://bio2rdf.org/drugbank:DB07988,1
http://bio2rdf.org/drugbank:DB08333,1
http://bio2rdf.org/drugbank:DB03832,1
http://bio2rdf.org/drugbank:DB08293,1
http://bio2rdf.org/drugbank:DB08776,1
http://bio2rdf.org/drugbank:DB04255,1
http://bio2rdf.org/drugbank:DB05214,1
http://bio2rdf.org/drugbank:DB02948,1
http://bio2rdf.org/drugbank:BE0000055,9
http://bio2rdf.org/drugbank:DB07935,1
http://bio2rdf.org/drugbank:DB01828,1
http://bio2rdf.org/omim:258501,1
http://bio2rdf.org/drugbank:BE0000294,45
http://bio2rdf.org/drugbank:BE0000391,16
http://bio2rdf.org/drugbank:DB02852,1
http://bio2rdf.org/drugbank:DB04088,1
http://bio2rdf.org/drugbank:DB04203,4
http://bio2rdf.org/drugbank:DB01344,1
http://bio2rdf.org/drugbank:DB04793,1
http://bio2rdf.org/drugbank:DB02728,3
http://bio2rdf.org/drugbank:DB04422,3
http://bio2rdf.org/drugbank:DB08075,1
http://bio2rdf.org/drugbank:DB05007,3
http://bio2rdf.org/drugbank:DB07050,1
http://bio2rdf.org/drugbank:BE0001125,3
http://bio2rdf.org/drugbank:DB05025,1
http://bio2rdf.org/drugbank:DB08706,1
http://bio2rdf.org/drugbank:DB00488,1
http://bio2rdf.org/drugbank:DB07676,2
http://bio2rdf.org/drugbank:DB01929,2
http://bio2rdf.org/omim:613679,2
http://bio2rdf.org/drugbank:DB01410,2
http://bio2rdf.org/drugbank:DB02227,1
http://bio2rdf.org/drugbank:BE0000927,7
http://bio2rdf.org/drugbank:DB01721,1
http://bio2rdf.org/omim:300299,3
http://bio2rdf.org/drugbank:DB01880,3
http://bio2rdf.org/drugbank:DB02635,1
http://bio2rdf.org/drugbank:DB08918,3
http://bio2rdf.org/drugbank:DB03075,1
http://bio2rdf.org/drugbank:DB01581,1
http://bio2rdf.org/drugbank:DB07950,3
http://bio2rdf.org/drugbank:DB04409,1
http://bio2rdf.org/drugbank:DB00168,4
http://bio2rdf.org/drugbank:DB00003,4
http://bio2rdf.org/drugbank:DB02988,1
http://bio2rdf.org/drugbank:DB04304,1
http://bio2rdf.org/drugbank:DB02044,15
http://bio2rdf.org/drugbank:DB04777,1
http://bio2rdf.org/omim:611771,1
http://bio2rdf.org/drugbank:DB02741,1
http://bio2rdf.org/drugbank:DB08600,1
http://bio2rdf.org/drugbank:DB08370,1
http://bio2rdf.org/drugbank:BE0000987,63
http://bio2rdf.org/omim:607143,2
http://bio2rdf.org/drugbank:DB04185,5
http://bio2rdf.org/drugbank:DB07587,1
http://bio2rdf.org/drugbank:DB04459,1
http://bio2rdf.org/drugbank:DB07301,2
http://bio2rdf.org/drugbank:DB00090,14
http://bio2rdf.org/drugbank:DB02470,1
http://bio2rdf.org/drugbank:DB03821,2
http://bio2rdf.org/drugbank:DB07728,2
http://bio2rdf.org/drugbank:DB07381,1
http://bio2rdf.org/drugbank:DB03971,2
http://bio2rdf.org/drugbank:DB02598,1
http://bio2rdf.org/drugbank:BE0000349,9
http://bio2rdf.org/drugbank:DB01970,1
http://bio2rdf.org/omim:221770,1
http://bio2rdf.org/drugbank:DB06988,1
http://bio2rdf.org/drugbank:DB06886,1
http://bio2rdf.org/drugbank:BE0002419,4
http://bio2rdf.org/drugbank:BE0000635,2
http://bio2rdf.org/drugbank:DB02169,1
http://bio2rdf.org/drugbank:BE0000946,3
http://bio2rdf.org/drugbank:DB00789,1
http://bio2rdf.org/drugbank:DB01768,1
http://bio2rdf.org/drugbank:DB02331,1
http://bio2rdf.org/drugbank:DB04639,2
http://bio2rdf.org/omim:605850,1
http://bio2rdf.org/drugbank:DB07397,1
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0013384,1
http://bio2rdf.org/drugbank:DB00769,1
http://bio2rdf.org/drugbank:BE0003753,15
http://bio2rdf.org/drugbank:DB08166,1
http://bio2rdf.org/drugbank:DB02160,1
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0001126,1
http://bio2rdf.org/drugbank:DB02174,1
http://bio2rdf.org/drugbank:DB08477,1
http://bio2rdf.org/omim:174050,1
http://bio2rdf.org/omim:270685,1
http://bio2rdf.org/drugbank:DB08729,1
http://bio2rdf.org/omim:613493,3
http://bio2rdf.org/drugbank:DB07541,1
http://bio2rdf.org/drugbank:DB02453,1
http://bio2rdf.org/drugbank:DB07836,1
http://bio2rdf.org/drugbank:DB05415,1
http://bio2rdf.org/omim:181430,3
http://bio2rdf.org/drugbank:DB07864,1
http://bio2rdf.org/drugbank:DB07174,1
http://bio2rdf.org/drugbank:DB08022,1
http://bio2rdf.org/drugbank:DB03741,1
http://bio2rdf.org/drugbank:DB04187,1
http://bio2rdf.org/drugbank:DB01703,1
http://bio2rdf.org/drugbank:DB03955,1
http://bio2rdf.org/drugbank:DB04126,2
http://bio2rdf.org/drugbank:DB08634,1
http://bio2rdf.org/drugbank:DB08900,1
http://bio2rdf.org/omim_resource:d07bc5f37be9000817f14e4b8f39b401,2
http://bio2rdf.org/drugbank:DB04086,1
http://bio2rdf.org/drugbank:DB08568,2
http://bio2rdf.org/drugbank:DB00670,7
http://bio2rdf.org/drugbank:DB04864,1
http://bio2rdf.org/drugbank:DB01868,1
http://bio2rdf.org/omim:174200,1
http://bio2rdf.org/drugbank:DB07271,1
http://bio2rdf.org/drugbank:DB03673,2
http://bio2rdf.org/drugbank:DB08072,1
http://bio2rdf.org/omim:608355,1
http://bio2rdf.org/drugbank:DB07356,1
http://bio2rdf.org/drugbank:DB08403,2
http://bio2rdf.org/omim:277300,1
http://bio2rdf.org/drugbank:DB05337,1
http://bio2rdf.org/drugbank:DB07380,1
http://bio2rdf.org/drugbank:DB08534,1
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0026267,1
http://bio2rdf.org/drugbank:DB00730,1
http://bio2rdf.org/drugbank:DB03677,1
http://bio2rdf.org/drugbank:BE0000094,3
http://bio2rdf.org/drugbank:DB04322,2
http://bio2rdf.org/drugbank:DB06990,1
http://bio2rdf.org/drugbank:DB03813,2
http://bio2rdf.org/drugbank:DB07076,1
http://bio2rdf.org/omim:613095,1
http://bio2rdf.org/drugbank:DB08570,2
http://bio2rdf.org/drugbank:BE0004778,3
http://bio2rdf.org/drugbank:DB02213,2
http://bio2rdf.org/drugbank:DB08401,1
http://bio2rdf.org/drugbank:DB04314,1
http://bio2rdf.org/drugbank:DB08429,1
http://bio2rdf.org/drugbank:DB04573,16
http://bio2rdf.org/drugbank:DB02540,1
http://bio2rdf.org/drugbank:DB03859,1
http://bio2rdf.org/drugbank:DB03348,1
http://bio2rdf.org/drugbank:DB03124,1
http://bio2rdf.org/drugbank:DB06939,1
http://bio2rdf.org/drugbank:DB06228,3
http://bio2rdf.org/omim:164200,1
http://bio2rdf.org/drugbank:DB07916,1
http://bio2rdf.org/drugbank:DB03235,1
http://bio2rdf.org/drugbank:DB04298,1
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0035344,1
http://bio2rdf.org/drugbank:DB08785,1
http://bio2rdf.org/drugbank:DB03605,1
http://bio2rdf.org/drugbank:DB02492,1
http://bio2rdf.org/drugbank:DB08062,1
http://bio2rdf.org/omim:607483,3
http://bio2rdf.org/drugbank:DB08388,1
http://bio2rdf.org/drugbank:DB03408,1
http://bio2rdf.org/omim:600195,1
http://bio2rdf.org/omim:613163,2
http://bio2rdf.org/omim:177000,4
http://bio2rdf.org/drugbank:BE0003998,3
http://bio2rdf.org/omim:164731,3
http://bio2rdf.org/drugbank:DB03734,1
http://bio2rdf.org/drugbank:DB07053,1
http://bio2rdf.org/drugbank:DB00130,10
http://bio2rdf.org/drugbank:BE0002183,1
http://bio2rdf.org/drugbank:BE0000289,114
http://bio2rdf.org/drugbank:DB01967,2
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0024138,1
http://bio2rdf.org/drugbank:DB06942,1
http://bio2rdf.org/drugbank:DB02705,1
http://bio2rdf.org/drugbank:DB04389,1
http://bio2rdf.org/drugbank:DB04702,1
http://bio2rdf.org/drugbank:DB02674,1
http://bio2rdf.org/drugbank:BE0002501,2
http://bio2rdf.org/drugbank:DB03216,1
http://bio2rdf.org/drugbank:DB07575,1
http://bio2rdf.org/drugbank:DB02617,1
http://bio2rdf.org/drugbank:DB07659,1
http://bio2rdf.org/drugbank:DB04983,1
http://bio2rdf.org/drugbank:DB01823,2
http://bio2rdf.org/drugbank:DB02139,1
http://bio2rdf.org/omim_resource:69d8a4f5e6d053bdb54f85c7a1dd80c0,4
http://bio2rdf.org/drugbank:DB07786,1
http://bio2rdf.org/drugbank:DB05213,1
http://bio2rdf.org/drugbank:DB02818,1
http://bio2rdf.org/omim:234500,2
http://bio2rdf.org/drugbank:BE0003625,9
http://bio2rdf.org/drugbank:DB07482,1
http://bio2rdf.org/drugbank:DB04676,1
http://bio2rdf.org/drugbank:DB03723,2
http://bio2rdf.org/drugbank:DB07035,1
http://bio2rdf.org/drugbank:DB03988,1
http://bio2rdf.org/drugbank:DB01586,13
http://bio2rdf.org/drugbank:DB03436,1
http://bio2rdf.org/drugbank:DB07309,1
http://bio2rdf.org/omim:162000,2
http://bio2rdf.org/drugbank:DB04483,1
http://bio2rdf.org/drugbank:DB02428,1
http://bio2rdf.org/drugbank:DB08593,1
http://bio2rdf.org/omim:601316,2
http://bio2rdf.org/omim:615414,1
http://bio2rdf.org/omim:600996,2
http://bio2rdf.org/drugbank:DB04072,1
http://bio2rdf.org/drugbank:DB06949,1
http://bio2rdf.org/drugbank:DB03049,1
http://bio2rdf.org/drugbank:DB03479,2
http://bio2rdf.org/drugbank:DB01616,1
http://bio2rdf.org/drugbank:DB04649,1
http://bio2rdf.org/drugbank:DB08079,1
http://bio2rdf.org/drugbank:DB04162,2
http://bio2rdf.org/drugbank:BE0000982,22
http://bio2rdf.org/drugbank:DB02250,1
http://bio2rdf.org/drugbank:DB07923,1
http://bio2rdf.org/drugbank:DB03270,4
http://bio2rdf.org/drugbank:DB01807,1
http://bio2rdf.org/drugbank:DB03812,1
http://bio2rdf.org/omim_resource:82eccd7e6ba4bfe92b40c304fa5151a0,1
http://bio2rdf.org/drugbank:BE0004608,2
http://bio2rdf.org/drugbank:DB06974,1
http://bio2rdf.org/omim:610220,4
http://bio2rdf.org/drugbank:DB03019,1
http://bio2rdf.org/omim:300818,1
http://bio2rdf.org/omim:600462,2
http://bio2rdf.org/drugbank:DB04531,1
http://bio2rdf.org/drugbank:DB02770,1
http://bio2rdf.org/drugbank:DB00486,3
http://bio2rdf.org/drugbank:DB05468,1
http://bio2rdf.org/omim:133100,2
http://bio2rdf.org/drugbank:DB00924,13
http://bio2rdf.org/drugbank:DB07957,1
http://bio2rdf.org/drugbank:DB08058,1
http://bio2rdf.org/drugbank:DB03563,1
http://bio2rdf.org/drugbank:DB04974,1
http://bio2rdf.org/omim:611283,3
http://bio2rdf.org/drugbank:DB04376,1
http://bio2rdf.org/drugbank:DB04452,1
http://bio2rdf.org/omim:607039,4
http://bio2rdf.org/drugbank:DB02504,3
http://bio2rdf.org/drugbank:BE0000907,4
http://bio2rdf.org/drugbank:DB05212,2
http://bio2rdf.org/drugbank:DB04597,1
http://bio2rdf.org/drugbank:DB08000,1
http://bio2rdf.org/drugbank:DB00403,1
http://bio2rdf.org/drugbank:DB04239,1
http://bio2rdf.org/drugbank:DB03616,1
http://bio2rdf.org/drugbank:DB03592,2
http://bio2rdf.org/drugbank:DB04460,1
http://bio2rdf.org/drugbank:DB03627,1
http://bio2rdf.org/drugbank:DB05327,1
http://bio2rdf.org/drugbank:DB03067,2
http://bio2rdf.org/drugbank:BE0003623,12
http://bio2rdf.org/drugbank:DB07994,1
http://bio2rdf.org/drugbank:DB07028,1
http://bio2rdf.org/drugbank:BE0002404,3
http://bio2rdf.org/drugbank:DB08357,3
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0027022,1
http://bio2rdf.org/omim:605376,2
http://bio2rdf.org/drugbank:BE0000146,16
http://bio2rdf.org/drugbank:DB07066,1
http://bio2rdf.org/drugbank:DB01696,3
http://bio2rdf.org/drugbank:BE0004373,9
http://bio2rdf.org/drugbank:DB04761,1
http://bio2rdf.org/drugbank:DB03314,8
http://bio2rdf.org/drugbank:DB01834,2
http://bio2rdf.org/drugbank:DB04520,2
http://bio2rdf.org/drugbank:DB02232,2
http://bio2rdf.org/drugbank:BE0004636,2
http://bio2rdf.org/omim:613751,2
http://bio2rdf.org/drugbank:DB03441,1
http://bio2rdf.org/drugbank:DB08068,1
http://bio2rdf.org/drugbank:DB06902,1
http://bio2rdf.org/drugbank:DB04207,1
http://bio2rdf.org/drugbank:DB03609,1
http://bio2rdf.org/drugbank:DB02991,1
http://bio2rdf.org/drugbank:BE0001123,3
http://bio2rdf.org/omim:148820,5
http://bio2rdf.org/drugbank:DB08122,1
http://bio2rdf.org/drugbank:DB05792,1
http://bio2rdf.org/omim:613310,1
http://bio2rdf.org/omim:606003,1
http://bio2rdf.org/drugbank:DB04757,1
http://bio2rdf.org/drugbank:DB04027,1
http://bio2rdf.org/omim:235800,3
http://bio2rdf.org/drugbank:BE0000850,21
http://bio2rdf.org/drugbank:DB07015,1
http://bio2rdf.org/drugbank:DB08478,1
http://bio2rdf.org/drugbank:DB05070,1
http://bio2rdf.org/drugbank:DB03257,1
http://bio2rdf.org/omim:278760,1
http://bio2rdf.org/drugbank:DB00913,1
http://bio2rdf.org/drugbank:DB04433,1
http://bio2rdf.org/drugbank:DB05058,1
http://bio2rdf.org/drugbank:DB01919,1
http://bio2rdf.org/drugbank:BE0002117,4
http://bio2rdf.org/drugbank:DB03379,1
http://bio2rdf.org/drugbank:DB07624,1
http://bio2rdf.org/drugbank:DB04130,1
http://bio2rdf.org/omim:609241,5
http://bio2rdf.org/omim:605115,2
http://bio2rdf.org/drugbank:DB04204,1
http://bio2rdf.org/drugbank:BE0004665,20
http://bio2rdf.org/drugbank:DB03333,4
http://bio2rdf.org/drugbank:DB08671,1
http://bio2rdf.org/drugbank:DB06890,1
http://bio2rdf.org/drugbank:DB04922,2
http://bio2rdf.org/drugbank:DB05745,2
http://bio2rdf.org/drugbank:BE0000214,30
http://bio2rdf.org/drugbank:DB04359,1
http://bio2rdf.org/omim:200610,1
http://bio2rdf.org/drugbank:DB09054,2
http://bio2rdf.org/drugbank:DB08404,1
http://bio2rdf.org/omim:164300,1
http://bio2rdf.org/drugbank:DB05478,1
http://bio2rdf.org/drugbank:DB03708,2
http://bio2rdf.org/drugbank:DB02269,1
http://bio2rdf.org/drugbank:DB08468,1
http://bio2rdf.org/drugbank:DB02457,1
http://bio2rdf.org/drugbank:DB05905,1
http://bio2rdf.org/omim_resource:96f0e3978f5a084df567a894f50ef84a,3
http://bio2rdf.org/drugbank:DB01821,14
http://bio2rdf.org/drugbank:DB06835,1
http://bio2rdf.org/drugbank:BE0000496,4
http://bio2rdf.org/drugbank:DB07133,1
http://bio2rdf.org/drugbank:DB07630,1
http://bio2rdf.org/drugbank:DB03931,1
http://bio2rdf.org/drugbank:DB04562,1
http://bio2rdf.org/drugbank:DB07873,1
http://bio2rdf.org/omim:614873,1
http://bio2rdf.org/drugbank:DB02798,1
http://bio2rdf.org/drugbank:DB04331,1
http://bio2rdf.org/omim:613825,3
http://bio2rdf.org/drugbank:DB07477,1
http://bio2rdf.org/drugbank:BE0000510,9
http://bio2rdf.org/drugbank:BE0003769,5
http://bio2rdf.org/omim:171400,1
http://bio2rdf.org/drugbank:DB07667,1
http://bio2rdf.org/drugbank:BE0003378,3
http://bio2rdf.org/drugbank:DB08445,1
http://bio2rdf.org/drugbank:DB07704,1
http://bio2rdf.org/drugbank:DB02830,2
http://bio2rdf.org/drugbank:DB04040,1
http://bio2rdf.org/drugbank:DB07334,1
http://bio2rdf.org/drugbank:DB03212,1
http://bio2rdf.org/omim:145250,1
http://bio2rdf.org/drugbank:DB08601,2
http://bio2rdf.org/drugbank:DB03836,1
http://bio2rdf.org/drugbank:DB02442,1
http://bio2rdf.org/drugbank:DB00539,16
http://bio2rdf.org/drugbank:DB03622,1
http://bio2rdf.org/drugbank:DB07790,1
http://bio2rdf.org/drugbank:DB01646,2
http://bio2rdf.org/drugbank:DB04095,1
http://bio2rdf.org/drugbank:DB02104,1
http://bio2rdf.org/drugbank:DB03114,1
http://bio2rdf.org/drugbank:DB04037,2
http://bio2rdf.org/drugbank:DB05739,2
http://bio2rdf.org/omim:239000,2
http://bio2rdf.org/drugbank:DB04776,1
http://bio2rdf.org/drugbank:DB05339,1
http://bio2rdf.org/drugbank:DB04960,1
http://bio2rdf.org/drugbank:DB08636,1
http://bio2rdf.org/drugbank:BE0004768,2
http://bio2rdf.org/drugbank:DB08700,1
http://bio2rdf.org/drugbank:BE0000536,3
http://bio2rdf.org/drugbank:DB02371,1
http://bio2rdf.org/drugbank:DB03066,1
http://bio2rdf.org/drugbank:DB03860,1
http://bio2rdf.org/drugbank:DB07351,1
http://bio2rdf.org/omim:248900,1
http://bio2rdf.org/drugbank:DB02087,4
http://bio2rdf.org/drugbank:DB08382,1
http://bio2rdf.org/drugbank:DB01894,1
http://bio2rdf.org/drugbank:DB08071,1
http://bio2rdf.org/drugbank:BE0003589,16
http://bio2rdf.org/drugbank:DB05429,1
http://bio2rdf.org/drugbank:BE0004757,2
http://bio2rdf.org/drugbank:DB04901,1
http://bio2rdf.org/drugbank:DB03161,2
http://bio2rdf.org/drugbank:DB02846,1
http://bio2rdf.org/drugbank:DB03475,1
http://bio2rdf.org/drugbank:BE0002242,15
http://bio2rdf.org/drugbank:BE0002524,3
http://bio2rdf.org/drugbank:DB07515,1
http://bio2rdf.org/drugbank:DB02812,1
http://bio2rdf.org/drugbank:DB05921,1
http://bio2rdf.org/drugbank:DB02534,1
http://bio2rdf.org/drugbank:DB02689,1
http://bio2rdf.org/drugbank:BE0002368,6
http://bio2rdf.org/drugbank:DB08564,1
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0302592,1
http://bio2rdf.org/drugbank:DB01433,1
http://bio2rdf.org/drugbank:DB05460,1
http://bio2rdf.org/drugbank:BE0000827,9
http://bio2rdf.org/drugbank:DB07037,1
http://bio2rdf.org/drugbank:DB02528,1
http://bio2rdf.org/drugbank:DB00258,1
http://bio2rdf.org/drugbank:BE0003550,9
http://bio2rdf.org/omim:611489,1
http://bio2rdf.org/drugbank:DB02750,1
http://bio2rdf.org/omim:146500,2
http://bio2rdf.org/drugbank:BE0003789,5
http://bio2rdf.org/drugbank:DB04371,4
http://bio2rdf.org/drugbank:DB08136,1
http://bio2rdf.org/omim:133700,2
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0151723,1
http://bio2rdf.org/drugbank:DB07730,1
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0025202,2
http://bio2rdf.org/drugbank:DB05199,1
http://bio2rdf.org/drugbank:DB05343,1
http://bio2rdf.org/drugbank:BE0000363,5
http://bio2rdf.org/drugbank:DB03110,1
http://bio2rdf.org/drugbank:DB03899,1
http://bio2rdf.org/omim:182600,1
http://bio2rdf.org/drugbank:DB02553,1
http://bio2rdf.org/drugbank:DB04480,1
http://bio2rdf.org/drugbank:DB08146,1
http://bio2rdf.org/omim:300600,1
http://bio2rdf.org/drugbank:DB06909,1
http://bio2rdf.org/drugbank:DB03699,1
http://bio2rdf.org/drugbank:DB02299,1
http://bio2rdf.org/drugbank:DB07827,1
http://bio2rdf.org/drugbank:DB04956,1
http://bio2rdf.org/drugbank:DB07599,1
http://bio2rdf.org/drugbank:DB01750,2
http://bio2rdf.org/drugbank:DB02796,1
http://bio2rdf.org/omim:611383,1
http://bio2rdf.org/drugbank:DB07057,1
http://bio2rdf.org/drugbank:DB05301,2
http://bio2rdf.org/drugbank:DB07043,1
http://bio2rdf.org/drugbank:DB02257,1
http://bio2rdf.org/drugbank:DB08800,1
http://bio2rdf.org/drugbank:DB05191,1
http://bio2rdf.org/drugbank:BE0000965,10
http://bio2rdf.org/drugbank:DB02585,1
http://bio2rdf.org/drugbank:DB08241,2
http://bio2rdf.org/drugbank:BE0002258,2
http://bio2rdf.org/drugbank:DB09133,1
http://bio2rdf.org/omim:305100,1
http://bio2rdf.org/drugbank:DB03015,2
http://bio2rdf.org/drugbank:DB08132,1
http://bio2rdf.org/drugbank:DB04801,1
http://bio2rdf.org/drugbank:DB02184,1
http://bio2rdf.org/omim:606346,2
http://bio2rdf.org/drugbank:DB04481,1
http://bio2rdf.org/drugbank:DB02211,1
http://bio2rdf.org/drugbank:DB03903,1
http://bio2rdf.org/drugbank:DB04120,2
http://bio2rdf.org/drugbank:DB07698,1
http://bio2rdf.org/drugbank:BE0000505,1
http://bio2rdf.org/omim:225750,1
http://bio2rdf.org/drugbank:DB04252,1
http://bio2rdf.org/omim:278800,1
http://bio2rdf.org/drugbank:DB01953,1
http://bio2rdf.org/drugbank:DB04405,1
http://bio2rdf.org/drugbank:DB04218,1
http://bio2rdf.org/drugbank:DB07093,1
http://bio2rdf.org/drugbank:BE0002211,5
http://bio2rdf.org/drugbank:DB04665,1
http://bio2rdf.org/drugbank:DB04919,2
http://bio2rdf.org/drugbank:DB08457,1
http://bio2rdf.org/drugbank:DB00236,1
http://bio2rdf.org/drugbank:BE0002134,3
http://bio2rdf.org/omim:607841,2
http://bio2rdf.org/drugbank:DB03693,1
http://bio2rdf.org/drugbank:DB01909,1
http://bio2rdf.org/omim:612997,1
http://bio2rdf.org/drugbank:DB04763,4
http://bio2rdf.org/drugbank:DB02521,2
http://bio2rdf.org/drugbank:DB08490,1
http://bio2rdf.org/omim:609053,1
http://bio2rdf.org/drugbank:DB02477,1
http://bio2rdf.org/drugbank:DB04832,9
http://bio2rdf.org/omim:613684,1
http://bio2rdf.org/drugbank:DB01670,1
http://bio2rdf.org/drugbank:DB04739,3
http://bio2rdf.org/drugbank:BE0002421,2
http://bio2rdf.org/omim:608611,2
http://bio2rdf.org/drugbank:DB04817,1
http://bio2rdf.org/drugbank:DB04090,7
http://bio2rdf.org/drugbank:DB06876,1
http://bio2rdf.org/drugbank:DB01903,1
http://bio2rdf.org/drugbank:DB05115,1
http://bio2rdf.org/omim:236792,1
http://bio2rdf.org/drugbank:DB05229,1
http://bio2rdf.org/drugbank:DB08606,1
http://bio2rdf.org/drugbank:DB08279,1
http://bio2rdf.org/drugbank:DB02309,2
http://bio2rdf.org/drugbank:DB01153,1
http://bio2rdf.org/drugbank:DB03410,1
http://bio2rdf.org/drugbank:DB06726,1
http://bio2rdf.org/drugbank:DB08948,1
http://bio2rdf.org/drugbank:DB03540,1
http://bio2rdf.org/drugbank:BE0002338,2
http://bio2rdf.org/drugbank:DB02312,1
http://bio2rdf.org/omim:611452,3
http://bio2rdf.org/drugbank:DB07452,1
http://bio2rdf.org/drugbank:DB02393,1
http://bio2rdf.org/drugbank:DB08440,1
http://bio2rdf.org/omim:259420,4
http://bio2rdf.org/drugbank:DB03495,1
http://bio2rdf.org/drugbank:DB08130,1
http://bio2rdf.org/omim:609056,2
http://bio2rdf.org/drugbank:DB08317,1
http://bio2rdf.org/drugbank:DB08698,1
http://bio2rdf.org/drugbank:DB02832,1
http://bio2rdf.org/drugbank:DB07937,1
http://bio2rdf.org/drugbank:DB08561,1
http://bio2rdf.org/drugbank:DB07657,1
http://bio2rdf.org/omim:613957,1
http://bio2rdf.org/drugbank:DB02026,1
http://bio2rdf.org/drugbank:DB08431,1
http://bio2rdf.org/drugbank:DB08112,1
http://bio2rdf.org/omim_resource:377a94cb93ae800c215c5e4d5ce35795,2
http://bio2rdf.org/drugbank:DB03571,1
http://bio2rdf.org/drugbank:DB05715,1
http://bio2rdf.org/drugbank:DB08618,1
http://bio2rdf.org/drugbank:DB04375,1
http://bio2rdf.org/drugbank:DB04129,1
http://bio2rdf.org/omim_resource:684eb84a2b70af27e9b29c466afb523e,2
http://bio2rdf.org/drugbank:DB04837,1
http://bio2rdf.org/drugbank:DB09263,1
http://www4.wiwiss.fu-berlin.de/sider/resource/side_effects/C0162316,1
http://bio2rdf.org/drugbank:BE0002941,3
http://bio2rdf.org/drugbank:DB07341,1
http://bio2rdf.org/drugbank:DB08338,1
http://bio2rdf.org/drugbank:DB04677,1
http://bio2rdf.org/drugbank:DB03841,1
http://bio2rdf.org/drugbank:DB02839,2
http://bio2rdf.org/drugbank:BE0000632,44
http://bio2rdf.org/drugbank:DB04644,2
http://bio2rdf.org/drugbank:DB07959,1
http://bio2rdf.org/drugbank:DB00153,5
http://bio2rdf.org/drugbank:BE0003786,3
http://bio2rdf.org/drugbank:BE0000688,2
http://bio2rdf.org/drugbank:DB02848,2
http://bio2rdf.org/drugbank:DB04151,1
http://bio2rdf.org/drugbank:DB04696,1
http://bio2rdf.org/drugbank:DB02865,1
http://bio2rdf.org/drugbank:DB08619,1
http://bio2rdf.org/drugbank:DB04324,2
http://bio2rdf.org/drugbank:DB02297,1
http://bio2rdf.org/drugbank:BE0000943,19
http://bio2rdf.org/drugbank:DB03211,1
http://bio2rdf.org/drugbank:DB03785,1
http://bio2rdf.org/drugbank:DB07253,1
http://bio2rdf.org/drugbank:BE0001060,62
http://bio2rdf.org/drugbank:DB04505,1
http://bio2rdf.org/omim_resource:fa464dc3e7770ab317fb9006cc92ada0,3
http://bio2rdf.org/drugbank:BE0004733,2
http://bio2rdf.org/drugbank:DB07006,1
http://bio2rdf.org/drugbank:DB05849,1
http://bio2rdf.org/drugbank:DB06852,1
http://bio2rdf.org/drugbank:DB03845,1
http://bio2rdf.org/drugbank:DB04978,1
http://bio2rdf.org/drugbank:BE0000552,4
http://bio2rdf.org/drugbank:DB07884,1
http://bio2rdf.org/drugbank:DB04951,1
http://bio2rdf.org/omim_resource:d6db2ca33198669d3ed95fd11d8565ac,5
http://bio2rdf.org/drugbank:DB07955,1
http://bio2rdf.org/drugbank:DB02438,1
http://bio2rdf.org/drugbank:DB07813,1
http://bio2rdf.org/omim:612949,1
http://bio2rdf.org/drugbank:DB04280,1
http://bio2rdf.org/drugbank:BE0005865,2
http://bio2rdf.org/drugbank:DB07391,1
http://bio2rdf.org/drugbank:DB04094,1
