name,type,cluster
http://bio2rdf.org/drugbank:BE0002324,Target,28
http://bio2rdf.org/drugbank:BE0003620,Target,28
http://bio2rdf.org/drugbank:BE0004022,Target,28
http://bio2rdf.org/drugbank:BE0000657,Target,28
http://bio2rdf.org/drugbank:BE0001640,Target,28
http://bio2rdf.org/drugbank:BE0001140,Target,28
http://bio2rdf.org/drugbank:BE0002296,Target,28
http://bio2rdf.org/drugbank:BE0004754,Target,28
http://bio2rdf.org/drugbank:BE0000309,Target,28
http://bio2rdf.org/drugbank:BE0002297,Target,28
http://bio2rdf.org/drugbank:BE0000992,Target,28
http://bio2rdf.org/drugbank:BE0001389,Target,28
http://bio2rdf.org/drugbank:BE0004619,Target,29
http://bio2rdf.org/drugbank:BE0000941,Target,29
http://bio2rdf.org/drugbank:BE0000629,Target,29
http://bio2rdf.org/drugbank:BE0000914,Target,29
http://bio2rdf.org/drugbank:BE0004538,Target,29
http://bio2rdf.org/drugbank:BE0002247,Target,29
http://bio2rdf.org/drugbank:BE0000510,Target,29
http://bio2rdf.org/drugbank:BE0000130,Target,29
http://bio2rdf.org/drugbank:BE0003359,Target,29
http://bio2rdf.org/drugbank:BE0000074,Target,29
http://bio2rdf.org/drugbank:BE0004850,Target,29
http://bio2rdf.org/drugbank:BE0003094,Target,30
http://bio2rdf.org/drugbank:BE0000316,Target,30
http://bio2rdf.org/drugbank:BE0000822,Target,30
http://bio2rdf.org/drugbank:BE0001128,Target,30
http://bio2rdf.org/drugbank:BE0000102,Target,30
http://bio2rdf.org/drugbank:BE0002168,Target,30
http://bio2rdf.org/drugbank:BE0000618,Target,30
http://bio2rdf.org/drugbank:BE0000407,Target,30
http://bio2rdf.org/drugbank:BE0000292,Target,30
http://bio2rdf.org/drugbank:BE0000151,Target,30
http://bio2rdf.org/drugbank:BE0000603,Target,30
http://bio2rdf.org/drugbank:BE0002302,Target,30
http://bio2rdf.org/drugbank:BE0000331,Target,30
http://bio2rdf.org/drugbank:BE0000791,Target,30
http://bio2rdf.org/drugbank:BE0004141,Target,30
http://bio2rdf.org/drugbank:BE0002309,Target,30
http://bio2rdf.org/drugbank:BE0000323,Target,30
http://bio2rdf.org/drugbank:BE0000845,Target,30
http://bio2rdf.org/drugbank:BE0000042,Target,30
http://bio2rdf.org/drugbank:BE0000181,Target,30
http://bio2rdf.org/drugbank:BE0000010,Target,30
http://bio2rdf.org/drugbank:BE0000882,Target,30
http://bio2rdf.org/drugbank:BE0004455,Target,30
http://bio2rdf.org/drugbank:BE0000409,Target,30
http://bio2rdf.org/drugbank:BE0000164,Target,30
http://bio2rdf.org/drugbank:BE0001979,Target,30
http://bio2rdf.org/drugbank:BE0000892,Target,30
http://bio2rdf.org/drugbank:BE0004434,Target,30
http://bio2rdf.org/drugbank:BE0002007,Target,30
http://bio2rdf.org/drugbank:BE0001344,Target,30
http://bio2rdf.org/drugbank:BE0001534,Target,30
http://bio2rdf.org/drugbank:BE0001217,Target,30
http://bio2rdf.org/drugbank:BE0001616,Target,30
http://bio2rdf.org/drugbank:BE0004951,Target,31
http://bio2rdf.org/drugbank:BE0000429,Target,31
http://bio2rdf.org/drugbank:BE0004796,Target,31
http://bio2rdf.org/drugbank:BE0002425,Target,31
http://bio2rdf.org/drugbank:BE0000742,Target,31
http://bio2rdf.org/drugbank:BE0003806,Target,31
http://bio2rdf.org/drugbank:BE0000366,Target,31
http://bio2rdf.org/drugbank:BE0000308,Target,31
http://bio2rdf.org/drugbank:BE0000262,Target,32
http://bio2rdf.org/drugbank:BE0000592,Target,32
http://bio2rdf.org/drugbank:BE0000248,Target,32
http://bio2rdf.org/drugbank:BE0000017,Target,32
http://bio2rdf.org/drugbank:BE0001075,Target,32
http://bio2rdf.org/drugbank:BE0001007,Target,32
http://bio2rdf.org/drugbank:BE0003552,Target,32
http://bio2rdf.org/drugbank:BE0000610,Target,32
http://bio2rdf.org/drugbank:BE0001243,Target,32
http://bio2rdf.org/drugbank:BE0001416,Target,32
http://bio2rdf.org/drugbank:BE0001335,Target,32
http://bio2rdf.org/drugbank:BE0001523,Target,32
http://bio2rdf.org/drugbank:BE0001496,Target,32
http://bio2rdf.org/drugbank:BE0001329,Target,32
http://bio2rdf.org/drugbank:BE0001477,Target,32
http://bio2rdf.org/drugbank:BE0001810,Target,32
http://bio2rdf.org/drugbank:BE0002241,Target,32
http://bio2rdf.org/drugbank:BE0000220,Target,32
http://bio2rdf.org/drugbank:BE0001411,Target,32
http://bio2rdf.org/drugbank:BE0001539,Target,32
http://bio2rdf.org/drugbank:BE0001339,Target,32
http://bio2rdf.org/drugbank:BE0001219,Target,32
http://bio2rdf.org/drugbank:BE0002742,Target,32
http://bio2rdf.org/drugbank:BE0001543,Target,32
http://bio2rdf.org/drugbank:BE0002006,Target,32
http://bio2rdf.org/drugbank:BE0000994,Target,32
http://bio2rdf.org/drugbank:BE0002490,Target,32
http://bio2rdf.org/drugbank:BE0003513,Target,33
http://bio2rdf.org/drugbank:BE0000675,Target,33
http://bio2rdf.org/drugbank:BE0000388,Target,33
http://bio2rdf.org/drugbank:BE0003648,Target,33
http://bio2rdf.org/drugbank:BE0000446,Target,33
http://bio2rdf.org/drugbank:BE0000071,Target,33
http://bio2rdf.org/drugbank:BE0004874,Target,33
http://bio2rdf.org/drugbank:BE0000527,Target,33
http://bio2rdf.org/drugbank:BE0000784,Target,33
http://bio2rdf.org/drugbank:BE0000457,Target,33
http://bio2rdf.org/drugbank:BE0000327,Target,33
http://bio2rdf.org/drugbank:BE0000215,Target,33
http://bio2rdf.org/drugbank:BE0003647,Target,33
http://bio2rdf.org/drugbank:BE0000239,Target,33
http://bio2rdf.org/drugbank:BE0003657,Target,33
http://bio2rdf.org/drugbank:BE0000524,Target,34
http://bio2rdf.org/drugbank:BE0000046,Target,34
http://bio2rdf.org/drugbank:BE0000776,Target,34
http://bio2rdf.org/drugbank:BE0000431,Target,34
http://bio2rdf.org/drugbank:BE0000779,Target,34
http://bio2rdf.org/drugbank:BE0000792,Target,34
http://bio2rdf.org/drugbank:BE0003728,Target,34
http://bio2rdf.org/drugbank:BE0004801,Target,34
http://bio2rdf.org/drugbank:BE0002499,Target,34
http://bio2rdf.org/drugbank:BE0001103,Target,34
http://bio2rdf.org/drugbank:BE0001303,Target,34
http://bio2rdf.org/drugbank:BE0003350,Target,34
http://bio2rdf.org/drugbank:BE0000310,Target,35
http://bio2rdf.org/drugbank:BE0001162,Target,35
http://bio2rdf.org/drugbank:BE0004728,Target,35
http://bio2rdf.org/drugbank:BE0001009,Target,35
http://bio2rdf.org/drugbank:BE0004570,Target,35
http://bio2rdf.org/drugbank:BE0003813,Target,35
http://bio2rdf.org/drugbank:BE0003729,Target,35
http://bio2rdf.org/drugbank:BE0003767,Target,35
http://bio2rdf.org/drugbank:BE0003754,Target,35
http://bio2rdf.org/drugbank:BE0003734,Target,35
http://bio2rdf.org/drugbank:BE0003382,Target,35
http://bio2rdf.org/drugbank:BE0001826,Target,35
http://bio2rdf.org/drugbank:BE0004533,Target,35
http://bio2rdf.org/drugbank:BE0003346,Target,35
http://bio2rdf.org/drugbank:BE0003569,Target,35
http://bio2rdf.org/drugbank:BE0001072,Target,35
http://bio2rdf.org/drugbank:BE0004525,Target,35
http://bio2rdf.org/drugbank:BE0003814,Target,35
http://bio2rdf.org/drugbank:BE0003789,Target,35
http://bio2rdf.org/drugbank:BE0001234,Target,35
http://bio2rdf.org/drugbank:BE0001082,Target,35
http://bio2rdf.org/drugbank:BE0000703,Target,36
http://bio2rdf.org/drugbank:BE0004294,Target,36
http://bio2rdf.org/drugbank:BE0000656,Target,36
http://bio2rdf.org/drugbank:BE0000930,Target,36
http://bio2rdf.org/drugbank:BE0003432,Target,36
http://bio2rdf.org/drugbank:BE0003666,Target,36
http://bio2rdf.org/drugbank:BE0002793,Target,36
http://bio2rdf.org/drugbank:BE0002193,Target,36
http://bio2rdf.org/drugbank:BE0000176,Target,36
http://bio2rdf.org/drugbank:BE0000936,Target,36
http://bio2rdf.org/drugbank:BE0003613,Target,36
http://bio2rdf.org/drugbank:BE0002260,Target,36
http://bio2rdf.org/drugbank:BE0002255,Target,36
http://bio2rdf.org/drugbank:BE0000322,Target,36
http://bio2rdf.org/drugbank:BE0000403,Target,36
http://bio2rdf.org/drugbank:BE0000456,Target,36
http://bio2rdf.org/drugbank:BE0004639,Target,36
http://bio2rdf.org/drugbank:BE0001024,Target,36
http://bio2rdf.org/drugbank:BE0000713,Target,36
http://bio2rdf.org/drugbank:BE0000599,Target,36
http://bio2rdf.org/drugbank:BE0003640,Target,36
http://bio2rdf.org/drugbank:BE0004672,Target,36
http://bio2rdf.org/drugbank:BE0004771,Target,36
http://bio2rdf.org/drugbank:BE0000230,Target,36
http://bio2rdf.org/drugbank:BE0003641,Target,36
http://bio2rdf.org/drugbank:BE0002422,Target,36
http://bio2rdf.org/drugbank:BE0000469,Target,36
http://bio2rdf.org/drugbank:BE0004485,Target,36
http://bio2rdf.org/drugbank:BE0003074,Target,36
http://bio2rdf.org/drugbank:BE0000998,Target,36
http://bio2rdf.org/drugbank:BE0003832,Target,36
http://bio2rdf.org/drugbank:BE0004573,Target,36
http://bio2rdf.org/drugbank:BE0000294,Target,36
http://bio2rdf.org/drugbank:BE0003753,Target,36
http://bio2rdf.org/drugbank:BE0003589,Target,36
http://bio2rdf.org/drugbank:BE0000363,Target,36
http://bio2rdf.org/drugbank:BE0003659,Target,36
http://bio2rdf.org/drugbank:BE0004727,Target,36
http://bio2rdf.org/drugbank:BE0003918,Target,36
http://bio2rdf.org/drugbank:BE0002175,Target,36
http://bio2rdf.org/drugbank:BE0000933,Target,36
http://bio2rdf.org/drugbank:BE0000198,Target,36
http://bio2rdf.org/drugbank:BE0003833,Target,36
http://bio2rdf.org/drugbank:BE0000910,Target,36
http://bio2rdf.org/drugbank:BE0003834,Target,36
http://bio2rdf.org/drugbank:BE0000877,Target,36
http://bio2rdf.org/drugbank:BE0004571,Target,36
http://bio2rdf.org/drugbank:BE0004154,Target,36
http://bio2rdf.org/drugbank:BE0001723,Target,36
http://bio2rdf.org/drugbank:BE0001327,Target,36
http://bio2rdf.org/drugbank:BE0000988,Target,36
http://bio2rdf.org/drugbank:BE0001730,Target,36
http://bio2rdf.org/drugbank:BE0001405,Target,36
http://bio2rdf.org/drugbank:BE0004833,Target,36
http://bio2rdf.org/drugbank:BE0002012,Target,36
http://bio2rdf.org/drugbank:BE0000320,Target,36
http://bio2rdf.org/drugbank:BE0001553,Target,36
http://bio2rdf.org/drugbank:BE0002010,Target,36
http://bio2rdf.org/drugbank:BE0003783,Target,36
http://bio2rdf.org/drugbank:BE0000340,Target,36
http://bio2rdf.org/drugbank:BE0001403,Target,36
http://bio2rdf.org/drugbank:BE0001468,Target,36
http://bio2rdf.org/drugbank:BE0001852,Target,36
http://bio2rdf.org/drugbank:BE0003752,Target,36
http://bio2rdf.org/drugbank:BE0001417,Target,36
http://bio2rdf.org/drugbank:BE0003801,Target,36
http://bio2rdf.org/drugbank:BE0002382,Target,36
http://bio2rdf.org/drugbank:BE0001250,Target,36
http://bio2rdf.org/drugbank:BE0001218,Target,36
http://bio2rdf.org/drugbank:BE0002493,Target,36
http://bio2rdf.org/drugbank:BE0001537,Target,36
http://bio2rdf.org/drugbank:BE0004467,Target,36
http://bio2rdf.org/drugbank:BE0001769,Target,36
http://bio2rdf.org/drugbank:BE0004320,Target,36
http://bio2rdf.org/drugbank:BE0001117,Target,37
http://bio2rdf.org/drugbank:BE0000475,Target,37
http://bio2rdf.org/drugbank:BE0003683,Target,37
http://bio2rdf.org/drugbank:BE0002375,Target,37
http://bio2rdf.org/drugbank:BE0000687,Target,37
http://bio2rdf.org/drugbank:BE0000952,Target,37
http://bio2rdf.org/drugbank:BE0000049,Target,37
http://bio2rdf.org/drugbank:BE0002139,Target,37
http://bio2rdf.org/drugbank:BE0003607,Target,37
http://bio2rdf.org/drugbank:BE0000015,Target,37
http://bio2rdf.org/drugbank:BE0002409,Target,37
http://bio2rdf.org/drugbank:BE0001680,Target,37
http://bio2rdf.org/drugbank:BE0000368,Target,37
http://bio2rdf.org/drugbank:BE0000315,Target,37
http://bio2rdf.org/drugbank:BE0001893,Target,37
http://bio2rdf.org/drugbank:BE0000759,Target,37
http://bio2rdf.org/drugbank:BE0003623,Target,37
http://bio2rdf.org/drugbank:BE0000004,Target,37
http://bio2rdf.org/drugbank:BE0002436,Target,37
http://bio2rdf.org/drugbank:BE0000296,Target,37
http://bio2rdf.org/drugbank:BE0004777,Target,37
http://bio2rdf.org/drugbank:BE0003631,Target,37
http://bio2rdf.org/drugbank:BE0001108,Target,38
http://bio2rdf.org/drugbank:BE0001199,Target,38
http://bio2rdf.org/drugbank:BE0000185,Target,38
http://bio2rdf.org/drugbank:BE0001089,Target,38
http://bio2rdf.org/drugbank:BE0001262,Target,38
http://bio2rdf.org/drugbank:BE0000166,Target,38
http://bio2rdf.org/drugbank:BE0000160,Target,38
http://bio2rdf.org/drugbank:BE0004507,Target,38
http://bio2rdf.org/drugbank:BE0004799,Target,38
http://bio2rdf.org/drugbank:BE0000743,Target,38
http://bio2rdf.org/drugbank:BE0000332,Target,38
http://bio2rdf.org/drugbank:BE0004800,Target,38
http://bio2rdf.org/drugbank:BE0000233,Target,38
http://bio2rdf.org/drugbank:BE0001092,Target,38
http://bio2rdf.org/drugbank:BE0000279,Target,38
http://bio2rdf.org/drugbank:BE0004805,Target,38
http://bio2rdf.org/drugbank:BE0000019,Target,38
http://bio2rdf.org/drugbank:BE0001173,Target,38
http://bio2rdf.org/drugbank:BE0004803,Target,38
http://bio2rdf.org/drugbank:BE0000127,Target,38
http://bio2rdf.org/drugbank:BE0000405,Target,39
http://bio2rdf.org/drugbank:BE0000045,Target,39
http://bio2rdf.org/drugbank:BE0000092,Target,39
http://bio2rdf.org/drugbank:BE0000560,Target,39
http://bio2rdf.org/drugbank:BE0000247,Target,39
http://bio2rdf.org/drugbank:BE0004890,Target,39
http://bio2rdf.org/drugbank:BE0000442,Target,39
http://bio2rdf.org/drugbank:BE0000112,Target,39
http://bio2rdf.org/drugbank:BE0000263,Target,40
http://bio2rdf.org/drugbank:BE0003533,Target,40
http://bio2rdf.org/drugbank:BE0001264,Target,40
http://bio2rdf.org/drugbank:BE0000807,Target,40
http://bio2rdf.org/drugbank:BE0000227,Target,40
http://bio2rdf.org/drugbank:BE0002450,Target,40
http://bio2rdf.org/drugbank:BE0001061,Target,40
http://bio2rdf.org/drugbank:BE0000546,Target,40
http://bio2rdf.org/drugbank:BE0000325,Target,40
http://bio2rdf.org/drugbank:BE0002804,Target,40
http://bio2rdf.org/drugbank:BE0002443,Target,40
http://bio2rdf.org/drugbank:BE0000113,Target,40
http://bio2rdf.org/drugbank:BE0000987,Target,40
http://bio2rdf.org/drugbank:BE0001283,Target,40
http://bio2rdf.org/drugbank:BE0004782,Target,40
http://bio2rdf.org/drugbank:BE0000420,Target,41
http://bio2rdf.org/drugbank:BE0000384,Target,41
http://bio2rdf.org/drugbank:BE0000770,Target,41
http://bio2rdf.org/drugbank:BE0000947,Target,41
http://bio2rdf.org/drugbank:BE0000055,Target,41
http://bio2rdf.org/drugbank:BE0000632,Target,41
http://bio2rdf.org/drugbank:BE0000156,Target,41
http://bio2rdf.org/drugbank:BE0000981,Target,42
http://bio2rdf.org/drugbank:BE0002122,Target,42
http://bio2rdf.org/drugbank:BE0004734,Target,42
http://bio2rdf.org/drugbank:BE0001114,Target,42
http://bio2rdf.org/drugbank:BE0000467,Target,42
http://bio2rdf.org/drugbank:BE0000984,Target,42
http://bio2rdf.org/drugbank:BE0000847,Target,42
http://bio2rdf.org/drugbank:BE0000345,Target,42
http://bio2rdf.org/drugbank:BE0000516,Target,42
http://bio2rdf.org/drugbank:BE0002449,Target,42
http://bio2rdf.org/drugbank:BE0004506,Target,42
http://bio2rdf.org/drugbank:BE0001646,Target,42
http://bio2rdf.org/drugbank:BE0001029,Target,42
http://bio2rdf.org/drugbank:BE0003517,Target,42
http://bio2rdf.org/drugbank:BE0000654,Target,42
http://bio2rdf.org/drugbank:BE0001041,Target,42
http://bio2rdf.org/drugbank:BE0002484,Target,42
http://bio2rdf.org/drugbank:BE0000846,Target,42
http://bio2rdf.org/drugbank:BE0001085,Target,42
http://bio2rdf.org/drugbank:BE0003387,Target,42
http://bio2rdf.org/drugbank:BE0000565,Target,42
http://bio2rdf.org/drugbank:BE0003440,Target,42
http://bio2rdf.org/drugbank:BE0000125,Target,42
http://bio2rdf.org/drugbank:BE0001074,Target,42
http://bio2rdf.org/drugbank:BE0000628,Target,42
http://bio2rdf.org/drugbank:BE0001150,Target,42
http://bio2rdf.org/drugbank:BE0002135,Target,42
http://bio2rdf.org/drugbank:BE0001047,Target,42
http://bio2rdf.org/drugbank:BE0000911,Target,42
http://bio2rdf.org/drugbank:BE0000919,Target,42
http://bio2rdf.org/drugbank:BE0000711,Target,42
http://bio2rdf.org/drugbank:BE0001036,Target,42
http://bio2rdf.org/drugbank:BE0002481,Target,42
http://bio2rdf.org/drugbank:BE0000999,Target,42
http://bio2rdf.org/drugbank:BE0003457,Target,42
http://bio2rdf.org/drugbank:BE0001208,Target,42
http://bio2rdf.org/drugbank:BE0002109,Target,42
http://bio2rdf.org/drugbank:BE0003415,Target,42
http://bio2rdf.org/drugbank:BE0000929,Target,42
http://bio2rdf.org/drugbank:BE0002420,Target,42
http://bio2rdf.org/drugbank:BE0001011,Target,42
http://bio2rdf.org/drugbank:BE0000793,Target,42
http://bio2rdf.org/drugbank:BE0003417,Target,42
http://bio2rdf.org/drugbank:BE0002471,Target,42
http://bio2rdf.org/drugbank:BE0002358,Target,43
http://bio2rdf.org/drugbank:BE0000773,Target,43
http://bio2rdf.org/drugbank:BE0002359,Target,43
http://bio2rdf.org/drugbank:BE0000415,Target,43
http://bio2rdf.org/drugbank:BE0003563,Target,43
http://bio2rdf.org/drugbank:BE0004902,Target,43
http://bio2rdf.org/drugbank:BE0002354,Target,43
http://bio2rdf.org/drugbank:BE0000986,Target,43
http://bio2rdf.org/drugbank:BE0002355,Target,43
http://bio2rdf.org/drugbank:BE0000303,Target,43
http://bio2rdf.org/drugbank:BE0000864,Target,43
http://bio2rdf.org/drugbank:BE0000691,Target,43
http://bio2rdf.org/drugbank:BE0000679,Target,43
http://bio2rdf.org/drugbank:BE0002396,Target,43
http://bio2rdf.org/drugbank:BE0000012,Target,43
http://bio2rdf.org/drugbank:BE0003888,Target,43
http://bio2rdf.org/drugbank:BE0000293,Target,43
http://bio2rdf.org/drugbank:BE0000483,Target,43
http://bio2rdf.org/drugbank:BE0000705,Target,43
http://bio2rdf.org/drugbank:BE0000043,Target,43
http://bio2rdf.org/drugbank:BE0000165,Target,43
http://bio2rdf.org/drugbank:BE0000218,Target,43
http://bio2rdf.org/drugbank:BE0000462,Target,43
http://bio2rdf.org/drugbank:BE0003637,Target,43
http://bio2rdf.org/drugbank:BE0000699,Target,43
http://bio2rdf.org/drugbank:BE0004482,Target,44
http://bio2rdf.org/drugbank:BE0002096,Target,44
http://bio2rdf.org/drugbank:BE0000901,Target,44
http://bio2rdf.org/drugbank:BE0001010,Target,44
http://bio2rdf.org/drugbank:BE0000710,Target,44
http://bio2rdf.org/drugbank:BE0003266,Target,44
http://bio2rdf.org/drugbank:BE0001529,Target,44
http://bio2rdf.org/drugbank:BE0002093,Target,44
http://bio2rdf.org/drugbank:BE0002099,Target,44
http://bio2rdf.org/drugbank:BE0002100,Target,44
http://bio2rdf.org/drugbank:BE0002097,Target,44
http://bio2rdf.org/drugbank:BE0002094,Target,44
http://bio2rdf.org/drugbank:BE0000855,Target,44
http://bio2rdf.org/drugbank:BE0002095,Target,44
http://bio2rdf.org/drugbank:BE0003455,Target,44
http://bio2rdf.org/drugbank:BE0002098,Target,44
http://bio2rdf.org/drugbank:BE0004630,Target,44
http://bio2rdf.org/drugbank:BE0001840,Target,44
http://bio2rdf.org/drugbank:BE0001159,Target,44
http://bio2rdf.org/drugbank:BE0004686,Target,44
http://bio2rdf.org/drugbank:BE0004685,Target,44
http://bio2rdf.org/drugbank:BE0003436,Target,44
http://bio2rdf.org/drugbank:BE0002458,Target,44
http://bio2rdf.org/drugbank:BE0000430,Target,45
http://bio2rdf.org/drugbank:BE0000672,Target,45
http://bio2rdf.org/drugbank:BE0000489,Target,45
http://bio2rdf.org/drugbank:BE0002218,Target,45
http://bio2rdf.org/drugbank:BE0001131,Target,45
http://bio2rdf.org/drugbank:BE0003638,Target,45
http://bio2rdf.org/drugbank:BE0000197,Target,45
http://bio2rdf.org/drugbank:BE0000090,Target,45
http://bio2rdf.org/drugbank:BE0001694,Target,45
http://bio2rdf.org/drugbank:BE0004717,Target,45
http://bio2rdf.org/drugbank:BE0003491,Target,46
http://bio2rdf.org/drugbank:BE0000033,Target,46
http://bio2rdf.org/drugbank:BE0001056,Target,46
http://bio2rdf.org/drugbank:BE0004019,Target,46
http://bio2rdf.org/drugbank:BE0000887,Target,46
http://bio2rdf.org/drugbank:BE0002115,Target,46
http://bio2rdf.org/drugbank:BE0000377,Target,46
http://bio2rdf.org/drugbank:BE0000507,Target,46
http://bio2rdf.org/drugbank:BE0000443,Target,46
http://bio2rdf.org/drugbank:BE0003970,Target,46
http://bio2rdf.org/drugbank:BE0002441,Target,46
http://bio2rdf.org/drugbank:BE0000490,Target,46
http://bio2rdf.org/drugbank:BE0000207,Target,46
http://bio2rdf.org/drugbank:BE0004514,Target,46
http://bio2rdf.org/drugbank:BE0004714,Target,46
http://bio2rdf.org/drugbank:BE0001478,Target,46
http://bio2rdf.org/drugbank:BE0000669,Target,46
http://bio2rdf.org/drugbank:BE0000985,Target,47
http://bio2rdf.org/drugbank:BE0004852,Target,47
http://bio2rdf.org/drugbank:BE0000396,Target,47
http://bio2rdf.org/drugbank:BE0005108,Target,47
http://bio2rdf.org/drugbank:BE0000417,Target,47
http://bio2rdf.org/drugbank:BE0000760,Target,47
http://bio2rdf.org/drugbank:BE0000365,Target,47
http://bio2rdf.org/drugbank:BE0000641,Target,47
http://bio2rdf.org/drugbank:BE0004956,Target,47
http://bio2rdf.org/drugbank:BE0000454,Target,47
http://bio2rdf.org/drugbank:BE0004012,Target,47
http://bio2rdf.org/drugbank:BE0003115,Target,47
http://bio2rdf.org/drugbank:BE0003438,Target,47
http://bio2rdf.org/drugbank:BE0002406,Target,48
http://bio2rdf.org/drugbank:BE0003408,Target,48
http://bio2rdf.org/drugbank:BE0002384,Target,48
http://bio2rdf.org/drugbank:BE0001109,Target,48
http://bio2rdf.org/drugbank:BE0001062,Target,48
http://bio2rdf.org/drugbank:BE0000917,Target,48
http://bio2rdf.org/drugbank:BE0002212,Target,48
http://bio2rdf.org/drugbank:BE0000923,Target,48
http://bio2rdf.org/drugbank:BE0003421,Target,48
http://bio2rdf.org/drugbank:BE0001193,Target,48
http://bio2rdf.org/drugbank:BE0001315,Target,48
http://bio2rdf.org/drugbank:BE0001065,Target,48
http://bio2rdf.org/drugbank:BE0000871,Target,48
http://bio2rdf.org/drugbank:BE0002325,Target,48
http://bio2rdf.org/drugbank:BE0002379,Target,48
http://bio2rdf.org/drugbank:BE0000428,Target,48
http://bio2rdf.org/drugbank:BE0003380,Target,48
http://bio2rdf.org/drugbank:BE0001898,Target,48
http://bio2rdf.org/drugbank:BE0002216,Target,48
http://bio2rdf.org/drugbank:BE0004367,Target,48
http://bio2rdf.org/drugbank:BE0004583,Target,48
http://bio2rdf.org/drugbank:BE0000977,Target,48
http://bio2rdf.org/drugbank:BE0004689,Target,48
http://bio2rdf.org/drugbank:BE0002624,Target,48
http://bio2rdf.org/drugbank:BE0001120,Target,48
http://bio2rdf.org/drugbank:BE0001277,Target,48
http://bio2rdf.org/drugbank:BE0003523,Target,48
http://bio2rdf.org/drugbank:BE0002365,Target,48
http://bio2rdf.org/drugbank:BE0003316,Target,48
http://bio2rdf.org/drugbank:BE0002383,Target,48
http://bio2rdf.org/drugbank:BE0000955,Target,48
http://bio2rdf.org/drugbank:BE0002326,Target,48
http://bio2rdf.org/drugbank:BE0004445,Target,48
http://bio2rdf.org/drugbank:BE0000058,Target,48
http://bio2rdf.org/drugbank:BE0003811,Target,48
http://bio2rdf.org/drugbank:BE0001165,Target,48
http://bio2rdf.org/drugbank:BE0003750,Target,48
http://bio2rdf.org/drugbank:BE0003745,Target,48
http://bio2rdf.org/drugbank:BE0004659,Target,48
http://bio2rdf.org/drugbank:BE0001687,Target,48
http://bio2rdf.org/drugbank:BE0000665,Target,48
http://bio2rdf.org/drugbank:BE0001373,Target,48
http://bio2rdf.org/drugbank:BE0002683,Target,48
http://bio2rdf.org/drugbank:BE0004105,Target,48
http://bio2rdf.org/drugbank:BE0002128,Target,48
http://bio2rdf.org/drugbank:BE0000465,Target,49
http://bio2rdf.org/drugbank:BE0000808,Target,49
http://bio2rdf.org/drugbank:BE0003677,Target,49
http://bio2rdf.org/drugbank:BE0002189,Target,49
http://bio2rdf.org/drugbank:BE0000718,Target,49
http://bio2rdf.org/drugbank:BE0003611,Target,49
http://bio2rdf.org/drugbank:BE0001111,Target,49
http://bio2rdf.org/drugbank:BE0000813,Target,49
http://bio2rdf.org/drugbank:BE0001078,Target,49
http://bio2rdf.org/drugbank:BE0000438,Target,49
http://bio2rdf.org/drugbank:BE0002282,Target,49
http://bio2rdf.org/drugbank:BE0003882,Target,49
http://bio2rdf.org/drugbank:BE0000648,Target,49
http://bio2rdf.org/drugbank:BE0000583,Target,49
http://bio2rdf.org/drugbank:BE0000889,Target,49
http://bio2rdf.org/drugbank:BE0000400,Target,49
http://bio2rdf.org/drugbank:BE0003681,Target,49
http://bio2rdf.org/drugbank:BE0000962,Target,49
http://bio2rdf.org/drugbank:BE0000009,Target,49
http://bio2rdf.org/drugbank:BE0000816,Target,49
http://bio2rdf.org/drugbank:BE0000360,Target,49
http://bio2rdf.org/drugbank:BE0000329,Target,49
http://bio2rdf.org/drugbank:BE0000193,Target,49
http://bio2rdf.org/drugbank:BE0000126,Target,49
http://bio2rdf.org/drugbank:BE0002281,Target,49
http://bio2rdf.org/drugbank:BE0004696,Target,49
http://bio2rdf.org/drugbank:BE0001189,Target,49
http://bio2rdf.org/drugbank:BE0002291,Target,49
http://bio2rdf.org/drugbank:BE0000812,Target,49
http://bio2rdf.org/drugbank:BE0000811,Target,49
http://bio2rdf.org/drugbank:BE0004541,Target,49
http://bio2rdf.org/drugbank:BE0000886,Target,49
http://bio2rdf.org/drugbank:BE0002290,Target,49
http://bio2rdf.org/drugbank:BE0003680,Target,49
http://bio2rdf.org/drugbank:BE0000522,Target,49
http://bio2rdf.org/drugbank:BE0000622,Target,49
http://bio2rdf.org/drugbank:BE0003606,Target,49
http://bio2rdf.org/drugbank:BE0002279,Target,49
http://bio2rdf.org/drugbank:BE0000809,Target,49
http://bio2rdf.org/drugbank:BE0003545,Target,49
http://bio2rdf.org/drugbank:BE0000815,Target,49
http://bio2rdf.org/drugbank:BE0002363,Target,49
http://bio2rdf.org/drugbank:BE0000819,Target,49
http://bio2rdf.org/drugbank:BE0002285,Target,49
http://bio2rdf.org/drugbank:BE0000951,Target,49
http://bio2rdf.org/drugbank:BE0001167,Target,49
http://bio2rdf.org/drugbank:BE0000927,Target,49
http://bio2rdf.org/drugbank:BE0003550,Target,49
http://bio2rdf.org/drugbank:BE0003805,Target,49
http://bio2rdf.org/drugbank:BE0001248,Target,49
http://bio2rdf.org/drugbank:BE0001337,Target,49
http://bio2rdf.org/drugbank:BE0001377,Target,49
http://bio2rdf.org/drugbank:BE0004191,Target,50
http://bio2rdf.org/drugbank:BE0003575,Target,50
http://bio2rdf.org/drugbank:BE0004242,Target,50
http://bio2rdf.org/drugbank:BE0001016,Target,50
